Nothing,OMAZ,DMAZ,BIKE_LOGSUM,BIKE_TIME
996525,2253,1364,0.048,2.8
996529,1953,10664,-1.195,4.389
996532,2294,93,2.083,11.564
996534,2253,1367,0.42,3.465
996535,2241,1739,-1.611,10.827
996538,1953,10667,-0.729,4.035
996546,2117,5583,-2.608,7.364
996555,2189,3350,-1.867,10.43
996556,2039,8000,-2.932,10.353
996557,1953,10666,-0.548,3.747
996569,2217,2477,-0.423,10.022
996574,1953,10661,-0.894,9.201
996575,2084,6600,-0.285,6.431
996577,2246,1577,-0.743,12.565
996578,2238,1825,0.14,7.821
996589,1953,10660,-1.876,9.232
996590,2084,6599,-4.544,12.878
996607,2049,7687,2.375,3.419
996608,1953,10663,-1.624,10.377
996613,2218,2447,-0.466,7.838
996621,1953,10662,-1.422,4.312
996624,2253,1357,-4.354,10.394
996626,2225,2225,6.817,0.466
996629,2280,520,-3.671,7.703
996630,2294,86,-0.94,5.746
996631,2189,3341,-0.808,6.502
996639,1953,10657,-1.215,5.301
996641,2250,1449,-2.918,8.892
996646,2280,519,-1.492,5.685
996650,2294,85,-0.697,8.194
996653,2217,2475,3.682,2.372
996660,1953,10659,-0.046,5.467
996663,2189,3342,-0.868,6.675
996672,1953,10658,-0.563,4.714
996678,2275,543,-1.322,4.428
996682,2059,7239,-4.617,12.22
996695,2218,2309,-2.045,6.501
996699,2280,387,-4.267,8.383
996706,2006,8881,-4.607,12.692
996717,2084,6466,2.652,6.204
996721,2085,6434,-1.477,11.022
996729,2275,544,-3.401,9.94
996735,2059,7240,-0.732,4.59
996739,2134,4910,-1.968,10.966
996750,2246,1437,3.858,3.782
996758,2184,3359,-1.75,6.664
996759,2177,3576,-3.577,7.846
996762,2006,8877,-3.12,14.181
996773,2252,1253,-0.784,10.128
996783,2246,1434,1.314,1.778
996784,2225,2085,-5.84,10.689
996790,2117,5433,-1.669,8.739
996792,2246,1433,0.515,1.928
996796,2252,1247,3.441,4.785
996798,2238,1681,-0.52,10.432
996811,2085,6427,0.077,3.268
996819,2238,1683,-0.614,9.45
996827,2280,381,-3.771,10.032
996835,2246,1430,0.239,7.216
996836,2253,1213,-0.602,2.713
996839,2250,1306,-1.433,9.201
996841,2279,407,-0.752,11.164
996846,2189,3197,-1.221,8.921
996847,2250,1305,-1.07,3.597
996853,2171,3754,-6.368,12.495
996874,2189,3198,-2.37,10.122
996881,2064,7073,-0.687,5.896
996882,2280,377,0.68,1.555
996896,2238,1673,-1.738,11.957
996900,2217,2324,-5.76,11.24
996902,2280,371,-3.879,12.676
996914,2250,1304,-0.754,6.085
996918,2217,2327,-6.655,14.609
996925,2184,3350,-0.768,4.558
996928,2171,3753,-4.462,10.472
996929,2253,1210,-3.417,9.514
996930,2251,1272,-2.154,7.037
996933,2225,2078,-1.955,3.089
996935,2171,3752,-5.02,10.891
996946,2217,2321,-2.033,8.301
996962,2104,5823,-4.96,13.955
996973,2251,1269,-2.85,11.126
996980,2252,1237,0.136,4.107
997002,2238,1666,3.076,5.106
997008,2275,519,1.081,1.639
997015,2078,6625,-3.072,8.535
997021,2217,2319,1.08,1.392
997034,2184,3342,-0.996,8.116
997039,2037,7899,0.942,4.332
997043,2184,3341,-0.947,7.627
997049,2275,520,-2.616,5.768
997052,2119,5356,-5.133,12.18
997056,2104,5821,0.534,3.656
997073,2253,1196,-2.29,9.474
997075,2225,2064,-2.855,13.175
997100,2246,1415,3.635,5.854
997101,2241,1570,-0.727,8.703
997102,2225,2066,-2.883,11.759
997111,2059,7212,-5.121,9.056
997112,1953,10498,-1.212,8.851
997118,2217,2309,-3.08,4.56
997127,2189,3177,-1.327,8.224
997129,2279,387,-0.287,6.077
997141,2218,2280,-0.714,3.905
997147,2189,3179,-1.498,7.073
997150,2121,5287,-1.853,9.618
997154,2084,6434,-1.416,12.917
997155,2218,2279,-4.185,9.644
997167,2078,6619,-2.111,9.228
997175,2066,6986,-4.877,16.766
997184,2119,5342,-5.073,12.201
997185,2275,506,0.292,4.018
997186,2084,6427,3.625,2.604
997187,2064,7047,0.745,1.575
997194,2251,1253,-0.146,2.831
997195,2225,2059,0.696,6.245
997199,2039,7825,0.907,2.693
997207,2218,2275,0.03,3.415
997210,1998,9095,-3.446,5.95
997219,2251,1247,-3.42,8.307
997220,2253,1185,2.907,4.194
997221,2189,3169,0.16,2.123
997228,2252,1215,1.503,2.789
997229,2238,1649,-3.898,12.587
997230,2189,3168,3.586,1.268
997243,2184,3326,2.534,5.717
997244,2279,381,-1.989,11.298
997257,2078,6611,-2.125,8.276
997266,2006,8838,0.829,1.33
997280,2171,3725,-5.842,12.63
997287,2252,1213,-0.356,8.633
997290,2121,5274,0.306,3.989
997291,2085,6390,-0.859,7.06
997304,2279,371,-1.463,8.104
997316,2250,1269,-1.745,6.972
997325,2008,8771,-0.572,6.133
997334,2250,1272,0.348,2.44
997335,2280,342,-5.544,11.416
997336,2189,3163,-3.655,10.368
997343,2253,1178,3.726,3.079
997344,2217,2294,-4.831,10.354
997346,2078,6603,-3.64,10.845
997357,2184,3312,-1.323,5.968
997366,2085,6381,-0.318,4.211
997373,2177,3528,-2.376,11.632
997375,2275,490,-0.712,6.687
997380,2279,366,-2.005,11.119
997388,2078,6600,-1.452,5.078
997390,2275,493,-5.309,10.986
997392,2039,7809,3.641,2.207
997403,2078,6599,-3.628,5.866
997408,2008,8769,-0.633,6.303
997413,2225,2037,-2.337,8.772
997419,2037,7865,-4.141,10.022
997427,2171,3710,-1.642,6.989
997429,2241,1540,-0.795,10.045
997432,2218,2253,-1.278,4.96
997440,2184,3307,-3.108,7.489
997446,2252,1202,0.382,3.602
997447,2225,2039,-3.824,5.285
997450,2037,7867,0.053,5.406
997456,2252,1201,-0.923,4.801
997466,2006,8827,-2.08,10.735
997468,2252,1196,-1.221,9.193
997469,2218,2250,0.299,2.127
997473,2039,7799,-2.922,12.444
997487,2253,1164,-1.76,13.578
997488,2217,2280,0.111,10.507
997493,2184,3303,-1.056,5.073
997501,2238,1632,-0.228,11.391
997505,2218,2252,-2.873,6.507
997510,2177,3523,-6.371,13.934
997511,2171,3709,-2.785,9.551
997512,2064,7026,3.594,1.376
997525,2218,2251,-1.421,5.478
997526,2189,3150,1.277,8.673
997537,2177,3645,-1.526,8.907
997553,2184,3427,-0.795,4.405
997559,2246,1508,-0.596,10.756
997573,2252,1321,-1.669,10.267
997575,2217,2406,-7.581,11.626
997578,2294,19,0.289,2.424
997589,2184,3424,-0.379,5.413
997592,2279,479,-2.253,10.335
997593,2275,603,-1.311,4.545
997599,2006,8941,-0.72,11.051
997606,2246,1504,0.368,11.836
997608,2251,1349,-1.045,3.06
997610,2225,2155,-3.67,7.433
997613,2184,3426,-0.398,5.842
997618,2225,2154,-0.719,8.179
997626,2275,604,-1.777,3.876
997631,1511,24283,-4.156,15.534
997640,1511,24282,-4.505,15.22
997642,2251,1342,-3.173,5.156
997649,1965,10208,-2.185,6.831
997654,2294,12,1.065,1.225
997656,2225,2151,-3.006,4.129
997657,2177,3639,-6.137,12.559
997668,2049,7606,-3.456,12.936
997674,2241,1649,-4.407,13.821
997676,2117,5493,-0.268,7.335
997678,2064,7136,0.547,2.115
997687,2250,1369,3.574,1.787
997694,2066,7073,-0.857,8.383
997695,2064,7135,0.851,2.949
997703,2119,5433,-2.099,11.772
997717,2064,7137,-1.015,6.77
997721,2078,6698,-5.68,13.574
997722,2251,1335,-0.421,3.186
997723,2252,1304,-1.42,11.377
997725,2280,436,-1.068,5.516
997729,2006,8930,-0.936,6.466
997735,2253,1272,-1.293,6.444
997736,2218,2357,-1.456,7.205
997742,2252,1306,-0.484,6.542
997749,2252,1305,1.547,5.345
997750,2250,1367,3.436,3.29
997751,2238,1739,-0.317,9.431
997754,2217,2390,-2.129,4.515
997759,2155,4312,-2.137,12.785
997760,2280,437,0.142,3.417
997761,2253,1269,-2.51,12.572
997782,2250,1364,-1.376,3.806
997785,2218,2356,-2.976,5.7
997787,2184,3410,0.194,2.027
997789,2279,465,0.253,5.734
997795,2184,3409,3.026,2.941
997798,2251,1332,-2.9,10.4
997802,2189,3254,-0.288,4.302
997806,2155,4303,-1.776,10.165
997808,2251,1327,-3.81,15.388
997818,2085,6473,-0.683,7.028
997820,2039,7899,-0.577,8.519
997823,2250,1357,-4.475,7.225
997826,2155,4302,-3.569,7.393
997828,2134,4953,-6.127,9.331
997835,2184,3406,3.921,0.914
997840,2251,1328,-3.102,13.48
997843,2225,2134,-0.752,7.514
997855,2238,1726,0.091,5.381
997860,2218,2346,-4.7,10.434
997863,2155,4299,-2.057,7.074
997866,1953,10561,-1.395,9.71
997869,2246,1477,0.108,8.967
997876,2155,4298,-2.682,5.457
997881,2246,1480,-0.341,8.131
997886,2189,3247,-0.767,4.167
997889,2155,4301,-2.82,6.68
997892,1953,10563,-0.046,5.91
997900,2155,4300,-2.786,5.943
997901,1953,10562,-1.647,9.955
997902,2252,1293,-0.653,6.862
997907,2218,2347,-1.65,7.291
997920,2250,1349,-0.942,6.68
997921,2184,3395,-8.233,15.992
997924,1884,12695,-7.107,15.816
997926,2275,574,-4.26,8.105
997931,2189,3243,-1.387,5.367
997945,2085,6466,-0.632,5.732
997948,2006,8915,-4.955,13.366
997953,2253,1253,-0.046,3.842
997954,2225,2121,-5.54,12.566
997956,1884,12692,-5.839,12.511
997963,2238,1717,3.687,2.736
997969,2241,1627,-0.98,4.892
997976,1884,12694,-5.255,10.75
997984,2177,3610,-1.825,13.646
997986,1884,12693,-6.038,12.853
997990,2250,1342,-1.442,2.313
997991,2225,2117,-3.15,8.738
997993,2184,3388,-1.449,7.08
997997,2121,5341,-3.713,12.868
998012,2225,2119,-2.301,10.987
998013,2238,1716,-1.383,14.373
998019,2246,1467,3.83,1.631
998022,2066,7047,-1.56,3.754
998033,2241,1617,0.085,4.172
998037,2177,3601,-5.184,9.277
998039,2121,5337,-0.104,4.108
998041,2078,6670,-1.809,3.895
998054,2280,407,-0.88,4.249
998058,2078,6669,-1.834,10.79
998062,2218,2332,0.264,5.812
998063,2253,1247,-2.738,7.965
998069,2177,3603,-3.871,8.317
998078,2241,1618,-1.091,4.645
998079,2177,3602,-5.771,11.479
998087,2275,564,-1.031,5.791
998089,2252,1272,-0.063,6.831
998090,2217,2357,0.127,1.54
998092,2275,559,-3.807,6.371
998108,2189,3225,-3.012,13.727
998111,2217,2356,-3.844,7.58
998128,2251,1305,-2.968,8.038
998136,2279,437,-0.207,9.46
998138,2008,8838,0.183,4.081
998141,2059,7257,0.195,2.432
998142,2250,1335,0.24,2.127
998144,2251,1304,-0.993,5.895
998150,2275,560,-0.857,5.06
998151,2121,5334,-0.287,4.97
998153,2279,436,-0.778,12.025
998176,2218,2321,-1.748,4.204
998177,2246,1453,-0.303,7.284
998179,2225,2104,-4.831,10.952
998185,1874,12985,-1.018,6.27
998196,2279,430,-0.384,6.05
998197,2250,1332,-0.886,4.402
998199,2218,2324,-4.572,12.578
998211,2246,1455,-3.254,11.95
998213,2252,1269,-0.038,7.362
998233,2154,4302,-2.234,9.32
998239,2039,7867,-0.889,8.943
998240,2275,551,-1.208,7.366
998241,2246,1449,3.293,6.451
998248,2184,3371,-0.652,5.597
998249,2154,4301,-1.537,8.521
998253,2008,8827,-2.078,12.471
998255,2241,1607,-0.735,10.451
998256,2250,1328,-2.093,8.232
998258,2078,6660,-0.593,7.878
998261,1874,12984,-1.655,5.502
998263,2218,2319,-0.469,7.303
998265,2250,1327,-1.208,7.865
998269,2154,4303,-1.439,13.228
998271,2134,4923,-0.9,3.867
998272,2084,6473,1.584,7.567
998281,2154,4298,-1.65,7.94
998282,2066,7026,-1.251,4.182
998300,2154,4300,-2.591,8.092
998306,2039,7865,-1.744,7.228
998308,2217,2347,-0.717,2.457
998313,2049,7555,-3.896,13.1
998318,2217,2346,-7.0,8.212
998319,2154,4299,-2.4,11.398
998320,2049,7554,-2.335,13.028
998326,2059,6599,-3.286,8.107
998328,2225,1453,-4.932,10.189
998331,2189,2569,-1.742,10.63
998335,2252,615,-0.339,9.618
998341,2154,3653,-2.027,6.617
998359,2177,2942,-1.937,9.523
998363,2059,6600,-5.069,10.929
998366,2225,1449,-1.016,2.855
998396,2154,3651,-3.65,6.277
998398,2084,5821,-0.221,5.132
998414,2238,1041,0.017,7.066
998417,2154,3645,-0.115,5.691
998426,2246,796,0.3,6.038
998434,2246,795,-2.194,11.707
998444,2039,7212,-3.146,7.733
998449,2250,666,-0.72,5.528
998452,2252,604,-0.451,7.069
998453,1862,12694,-4.856,12.199
998456,2251,635,3.488,2.117
998457,2238,1038,-0.471,11.765
998459,2171,3115,-5.719,12.019
998462,2252,603,0.098,6.416
998467,2008,8167,-0.589,8.077
998471,1862,12693,-5.14,13.063
998477,2155,3610,-1.573,5.814
998480,2246,792,0.687,9.021
998485,2064,6434,-1.12,3.856
998492,2253,574,-4.898,9.558
998499,2225,1437,-3.64,4.666
998502,2246,786,1.753,4.027
998511,2241,940,0.459,3.747
998526,1862,12692,-5.379,13.128
998527,2085,5779,-2.13,9.886
998529,2171,3112,-5.221,12.08
998532,2154,3639,-5.341,11.414
998540,2225,1433,-5.062,8.509
998542,2217,1681,-1.95,3.191
998552,2155,3603,-1.816,3.255
998558,2253,564,3.27,4.884
998561,2218,1649,-3.864,10.303
998563,2155,3602,-2.776,6.16
998571,2217,1683,-1.196,3.319
998581,2225,1434,-4.656,9.27
998583,2184,2705,-0.446,4.973
998584,2189,2550,0.544,10.743
998588,2241,933,-0.988,10.797
998595,2037,7257,-0.22,4.708
998599,2253,560,2.887,6.686
998604,2064,6419,-2.779,6.503
998611,2189,2547,-1.289,8.704
998612,2151,3725,-1.681,6.543
998613,2155,3601,-2.785,4.344
998624,2225,1430,-5.015,9.928
998625,2151,3724,-1.578,7.759
998629,2184,2701,-1.625,7.779
998631,2177,2918,-3.52,12.438
998633,2250,650,0.683,5.286
998657,2006,8213,-0.202,4.214
998665,2253,559,-4.713,10.596
998671,2225,1426,-1.134,9.938
998672,2246,775,-1.427,7.234
998688,2251,615,-1.547,8.057
998696,2085,5761,-1.457,9.761
998697,1985,8861,-1.512,10.555
998707,2155,3590,-4.186,12.165
998713,2085,5760,-3.569,11.249
998718,2252,586,-2.277,11.775
998721,2184,2694,2.44,5.604
998734,2171,3096,-4.831,10.14
998755,2151,3710,3.415,2.383
998760,2253,551,3.598,3.075
998770,2246,767,-1.356,10.366
998771,2217,1666,-2.542,10.094
998780,1998,8455,0.03,4.086
998784,1861,12697,-5.71,12.908
998790,2155,3583,-1.993,6.453
998796,2037,7240,-0.372,6.985
998803,2225,1415,-3.142,8.323
998804,2218,1632,4.132,0.801
998805,2151,3709,-2.833,11.359
998813,2246,763,0.629,5.941
998817,1861,12698,-5.588,13.419
998826,2251,603,-2.347,6.65
998831,2189,2525,1.269,5.378
998832,1861,12693,-5.403,12.003
998837,2154,3610,1.073,1.645
998839,2218,1625,-0.299,3.412
998840,2177,2896,-5.512,11.638
998844,2084,5779,-0.974,6.428
998847,2039,7174,-0.229,8.652
998850,1861,12692,-5.653,12.874
998855,2246,760,0.003,4.766
998856,2253,543,-0.849,4.228
998858,2252,574,3.882,2.428
998859,1861,12695,-5.579,12.859
998867,2189,2526,-3.081,11.98
998868,2250,635,-0.397,5.256
998869,2251,604,-2.572,4.842
998875,2066,6339,-2.701,13.989
998880,1861,12694,-4.581,10.929
998885,2151,3699,-1.575,7.31
998899,2171,3078,-1.707,8.057
998915,2184,2677,0.067,4.943
998916,2151,3700,-2.792,8.439
998925,2246,750,0.919,5.005
998928,2252,564,-0.249,9.9
998929,1997,8469,-2.981,11.051
998931,2217,1649,-2.817,4.542
998933,2177,2889,-5.509,10.69
998935,2151,3695,-3.874,14.206
998939,2154,3602,-5.218,10.089
998942,2241,904,-1.248,6.777
998944,2177,2888,-2.973,7.486
998946,2154,3601,-4.814,8.275
998957,2151,3697,4.075,1.208
998968,2246,751,0.115,11.963
998973,2154,3603,-3.888,7.485
998978,2252,560,-1.457,11.939
998989,2252,559,0.681,3.624
998996,1992,8619,-2.753,11.322
999005,2151,3693,-1.854,7.584
999019,2177,2881,-5.756,11.321
999040,2104,5143,-1.43,11.977
999057,2241,898,-0.061,4.727
999063,2189,2510,-2.379,11.091
999074,2184,2788,-0.805,6.991
999076,2189,2633,-1.358,11.201
999080,1991,8771,-0.894,5.554
999081,1998,8554,-2.995,6.562
999082,2250,741,-0.902,4.125
999085,1998,8553,-0.405,6.286
999089,2184,2787,0.055,3.045
999101,1992,8742,-1.849,9.144
999113,2253,650,1.12,5.905
999115,2251,712,-3.074,8.506
999131,2251,707,-0.438,4.833
999134,2184,2784,2.206,6.024
999143,2218,1729,0.757,2.834
999155,2078,6072,-0.281,5.78
999158,1991,8769,-0.644,3.044
999163,2251,708,-1.602,9.377
999165,2238,1111,2.729,3.092
999171,2059,6660,-0.545,8.482
999173,1997,8582,-1.69,11.877
999179,2225,1509,-3.556,12.595
999183,2177,2997,-5.503,12.992
999187,2154,3710,-2.076,6.568
999195,2250,733,3.807,2.446
999196,2225,1508,-2.639,12.43
999197,2189,2624,-0.476,8.619
999205,2154,3709,-3.401,10.228
999213,2225,1511,-2.297,5.447
999233,2184,2781,-3.538,8.076
999244,2171,3179,-2.375,5.488
999248,2066,6434,-2.177,5.016
999253,2225,1504,-1.916,12.143
999255,2189,2620,-3.558,11.531
999277,2155,3677,-4.341,11.427
999283,2177,2994,-4.892,11.673
999320,2253,635,3.686,2.87
999322,2252,666,-1.532,12.486
999325,2171,3177,-0.184,3.274
999355,2238,1094,-0.393,12.333
999358,2184,2768,-0.9,5.824
999365,2154,3697,-3.452,7.355
999366,2189,2612,-0.03,4.021
999380,2238,1096,-0.223,10.129
999382,2218,1716,-1.067,12.722
999386,2154,3700,-5.031,12.536
999403,2037,7326,-5.046,10.257
999412,2218,1710,0.166,3.05
999419,2154,3693,-6.12,13.788
999435,2189,2611,-0.494,5.414
999436,2171,3169,-4.817,10.947
999441,1991,8749,0.045,7.724
999443,2218,1711,-0.702,5.176
999446,2171,3168,-4.253,9.269
999464,2171,3163,-4.974,11.543
999469,2252,651,-2.788,11.387
999481,1991,8742,-0.867,6.985
999484,2217,1739,-1.138,2.834
999487,2039,7257,-0.965,7.795
999490,2189,2607,-1.963,6.633
999496,1989,8807,3.777,1.005
999499,2134,4312,-0.85,13.85
999508,2066,6419,-2.102,5.187
999514,1998,8527,-0.074,4.761
999522,2225,1485,1.72,9.446
999526,2184,2756,-1.981,5.861
999530,1997,8553,-2.468,6.609
999549,2250,712,-1.487,3.874
999551,2252,650,-0.646,11.149
999555,2218,1704,-0.414,6.077
999565,1997,8554,-3.013,6.708
999576,2184,2757,-3.627,8.699
999577,2008,8213,-0.394,7.159
999579,2104,5237,-2.151,9.052
999586,2217,1729,2.322,6.409
999590,2085,5821,-0.925,4.709
999592,2155,3651,-2.031,5.482
999593,2134,4302,-1.794,7.943
999595,2134,4301,-2.445,7.619
999596,2225,1480,-0.6,7.406
999612,2253,615,-1.542,9.013
999614,2250,708,-1.439,6.945
999615,2085,5823,-4.795,12.943
999622,2155,3653,-2.591,8.876
999625,2250,707,1.343,5.112
999629,2134,4303,-0.047,12.137
999636,2225,1477,-0.661,8.309
999638,2134,4298,-2.558,7.468
999645,2171,3150,-0.182,2.055
999654,2059,6625,-5.675,13.241
999656,2134,4300,-2.53,7.142
999670,2217,1726,-4.65,10.728
999673,2134,4299,-1.563,7.78
999674,1989,8794,-2.515,11.707
999691,2059,6619,-0.768,5.117
999692,2039,7239,-2.437,10.019
999694,2253,604,-1.95,4.178
999696,2252,635,-1.584,12.269
999697,2251,666,0.037,2.286
999712,2155,3645,-0.26,3.195
999717,1989,8791,-1.905,11.367
999719,1985,8915,-0.693,12.055
999726,2039,7240,0.256,4.517
999731,2217,1717,-5.531,11.791
999733,2155,3639,-3.651,7.29
999737,1985,8909,-1.435,10.607
999749,2217,1716,3.036,6.402
999754,2253,603,-1.618,6.332
999764,2171,3144,-2.652,6.505
999777,2238,1062,0.568,11.595
999782,2059,6611,-1.166,4.573
999787,2218,1681,-2.15,6.437
999791,2225,1467,-4.761,8.834
999800,2218,1683,-2.466,8.07
999813,2151,3755,-3.291,12.748
999814,2064,6452,-0.668,4.893
999821,2246,809,-0.226,11.922
999824,2151,3754,-2.473,5.448
999831,2217,1711,-2.646,12.07
999834,1989,8779,-2.178,11.003
999835,1997,8531,-2.194,9.601
999836,2217,1710,0.557,9.736
999840,2241,961,-0.084,5.016
999841,2246,806,0.728,2.951
999842,2238,1054,-0.125,8.69
999847,2184,2728,0.901,4.884
999848,2151,3751,-2.226,8.631
999849,2059,6603,-3.683,8.252
999853,2251,650,-0.976,4.901
999859,2217,1704,-2.347,12.212
999863,2184,2727,0.584,5.479
999864,2177,2944,-4.257,9.484
999872,2151,3753,-0.298,3.855
999873,1997,8527,1.16,6.736
999875,2241,962,0.263,3.394
999878,2184,2729,-3.222,7.232
999879,2151,3752,-0.143,4.355
999885,2251,519,-1.86,7.401
999914,2252,490,-0.738,6.434
999916,2225,1327,0.576,3.825
999919,2154,3528,-1.142,3.716
999926,2177,2815,-1.608,9.189
999931,2250,551,3.238,4.195
999932,2251,520,-4.504,10.877
999935,2218,1543,-0.218,6.43
999936,2171,3000,-0.832,9.024
999945,2225,1321,-4.546,10.732
999962,1997,8388,2.771,8.188
999963,2059,6466,-5.481,12.736
999967,2218,1540,-1.53,4.01
999980,2217,1570,-3.323,6.489
999986,2154,3523,-6.101,11.767
1000008,2189,2432,3.351,2.902
1000009,2151,3610,-1.016,7.14
1000016,2250,544,-4.446,12.402
1000028,2250,543,4.163,0.811
1000033,1997,8386,3.538,3.463
1000036,2171,2992,-1.011,5.998
1000038,2155,3488,-2.02,8.981
1000046,2154,3514,-0.729,3.72
1000056,1975,9063,-5.975,12.228
1000060,2251,506,-0.712,5.538
1000067,1975,9062,-2.633,7.594
1000095,1974,9095,-5.335,13.644
1000101,2037,7137,-0.399,8.105
1000108,2151,3603,3.792,1.146
1000114,2151,3602,-0.753,3.907
1000122,2037,7136,3.919,2.49
1000123,2155,3478,-0.741,2.08
1000138,2217,1559,-0.225,5.979
1000151,2084,5681,2.61,6.632
1000159,2253,437,-0.835,5.176
1000160,2225,1305,-2.172,8.383
1000171,2253,436,-0.337,5.021
1000172,2225,1304,-0.507,9.809
1000177,1992,8527,-0.508,4.052
1000182,2238,904,-1.981,8.286
1000183,1997,8375,-2.841,12.465
1000188,2151,3601,0.588,1.805
1000190,2039,7073,-1.266,11.029
1000193,2037,7135,-0.351,6.626
1000195,2225,1306,3.409,1.9
1000199,2177,2794,-5.04,12.863
1000204,2059,6452,-1.046,9.838
1000209,2238,898,1.103,3.024
1000217,2177,2788,-1.381,9.246
1000218,2155,3470,-2.955,5.244
1000219,2134,4121,-6.049,13.088
1000221,1991,8554,-4.668,10.486
1000232,2154,3504,-0.248,2.321
1000237,2241,806,0.417,2.815
1000238,2246,651,-1.844,9.824
1000240,2252,465,0.552,3.439
1000254,1848,12984,-1.567,8.968
1000258,2151,3590,-3.274,12.71
1000267,2006,8088,3.878,2.564
1000271,1991,8553,-3.286,10.197
1000272,2155,3469,-1.363,4.909
1000279,2184,2569,-1.584,5.982
1000284,2155,3468,-0.5,3.225
1000285,1848,12985,-1.895,9.545
1000286,2119,4584,-3.391,5.858
1000289,2225,1293,-3.521,11.319
1000302,2218,1510,-0.82,4.307
1000308,2177,2781,-5.511,10.677
1000313,2241,796,-1.713,10.622
1000315,2218,1509,-0.688,3.867
1000316,2217,1540,-2.86,8.54
1000322,2064,6283,-1.182,5.12
1000327,2250,520,-2.355,5.932
1000334,2218,1511,-3.684,12.185
1000335,2250,519,-0.11,3.316
1000336,2238,891,0.6,9.452
1000349,2151,3583,-1.488,7.505
1000352,2085,5629,-1.414,8.316
1000363,2059,6434,-0.564,3.042
1000372,2218,1508,1.559,2.685
1000373,2177,2779,-5.405,13.955
1000380,2238,887,-0.719,11.421
1000383,2189,2406,-0.104,3.777
1000384,2171,2964,-0.044,4.101
1000386,1976,9009,-0.878,6.265
1000400,2155,3455,-1.362,5.943
1000419,2218,1504,3.216,5.005
1000423,2154,3488,0.604,3.403
1000431,2006,8075,0.735,2.229
1000437,2039,7047,0.202,6.522
1000438,2250,506,0.03,5.491
1000444,2104,5032,2.557,6.165
1000464,2241,786,-1.223,8.911
1000469,2151,3576,-3.438,13.034
1000493,2154,3478,-2.944,5.853
1000498,2184,2547,0.293,2.739
1000499,2064,6267,-3.184,12.365
1000501,1920,10731,-2.958,11.498
1000508,2184,2550,-2.805,7.613
1000510,2066,6208,-3.324,5.517
1000532,2252,436,0.504,9.71
1000536,1991,8527,-0.447,2.933
1000540,2008,8000,-4.74,12.737
1000541,2117,4621,0.384,4.86
1000542,1920,10728,-2.269,9.642
1000545,2059,6419,-3.434,11.643
1000547,2225,1272,-1.667,8.912
1000555,1920,10727,-4.583,13.173
1000557,2253,407,-0.988,4.657
1000566,2218,1492,-0.476,7.099
1000571,2252,437,0.371,7.012
1000579,2189,2390,0.201,3.693
1000581,1920,10729,-1.619,9.848
1000583,2177,2757,-3.494,9.25
1000585,2225,1269,1.876,5.094
1000589,2154,3470,-4.698,9.34
1000592,1998,8306,-1.621,8.627
1000595,2218,1485,-0.497,6.284
1000597,2250,493,-4.693,10.855
1000602,2171,2942,-0.802,5.594
1000604,2154,3469,-1.594,8.358
1000611,2241,775,-0.887,4.524
1000612,2251,465,-4.914,10.253
1000618,1920,10726,-0.952,7.743
1000623,2171,2944,-3.567,8.094
1000626,2049,6726,-0.592,4.528
1000631,2250,490,-1.607,8.965
1000636,2155,3435,-7.059,12.124
1000658,2078,5821,-4.502,11.909
1000659,2252,430,-1.433,8.293
1000664,2184,2538,-1.33,7.533
1000668,2154,3468,-0.746,5.507
1000675,2246,615,0.094,11.179
1000684,2078,5823,-2.906,5.075
1000689,2154,3590,-2.935,9.078
1000690,2218,1606,0.077,2.858
1000696,2104,5140,-1.326,12.243
1000699,2084,5760,-2.738,11.726
1000702,2252,551,-0.68,11.17
1000703,2253,520,-4.156,9.02
1000728,2250,615,-1.023,5.349
1000729,2218,1607,-1.343,3.13
1000732,2084,5761,2.185,10.207
1000738,2171,3059,0.249,3.899
1000745,2238,981,0.242,11.292
1000747,2246,733,-1.249,11.933
1000753,2037,7212,-4.946,11.229
1000754,2217,1632,1.921,7.603
1000762,2253,519,-1.463,8.599
1000763,2241,891,-1.038,10.529
1000769,1997,8455,-0.963,5.199
1000781,2184,2657,-0.833,7.933
1000795,2252,544,-2.386,7.484
1000801,2085,5721,-1.474,11.388
1000802,2104,5132,-3.651,12.161
1000804,2171,3055,-0.017,2.95
1000809,2251,574,-5.463,10.888
1000815,2252,543,-0.126,7.925
1000820,2039,7146,-5.374,12.114
1000823,2184,2651,3.585,1.387
1000824,2189,2496,3.242,4.124
1000828,2241,887,-0.296,11.147
1000832,2171,3057,-1.718,5.667
1000835,2151,3677,-1.989,8.871
1000847,2154,3583,-1.752,5.021
1000853,2171,3051,-1.369,4.825
1000854,2217,1625,0.612,5.867
1000856,2104,5128,0.92,7.242
1000862,2134,4198,-1.098,7.944
1000877,2250,604,-0.533,2.018
1000887,2039,7145,-4.623,14.879
1000894,2250,603,0.438,2.835
1000903,2006,8167,-0.913,5.722
1000912,1985,8813,-1.551,6.509
1000914,2151,3667,-2.349,10.17
1000921,2252,535,-1.592,8.362
1000940,2104,5126,0.855,4.263
1000947,2253,506,2.759,7.091
1000955,2225,1369,-3.447,12.487
1000959,2039,7135,-0.416,9.763
1000961,2177,2857,-2.815,7.565
